Data Set 1:Time(s),Data Set 1:Heart Rate(bpm),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s),Data Set 2:Time(s),Data Set 2:Heart Rate(bpm),Data Set 2:X-axis acceleration(m/s²),Data Set 2:Y-axis acceleration(m/s²),Data Set 2:Z-axis acceleration(m/s²),Data Set 2:X-angular velocity(rad/s),Data Set 2:Z-angular velocity(rad/s),Data Set 2:Y-angular velocity(rad/s)
0.5,,3.2130186557769775,-4.6598825454711914,8.1043729782104492,0.051593635231256485,-0.0082583874464035034,-0.020858811214566231,0.5,,2.2361845970153809,-8.9981765747070312,2.9999349117279053,0.029244907200336456,0.0066407639533281326,0.018517518416047096
0.52000000000000002,,3.1986534595489502,-4.6119985580444336,8.1235265731811523,0.011153079569339752,-0.0040014870464801788,-0.016601910814642906,0.52000000000000002,,2.0829555988311768,-9.2280197143554688,2.9999349117279053,0.0090246293693780899,0.01834724098443985,0.020645966753363609
0.53999999999999992,,3.1938650608062744,-4.7412853240966797,8.0756425857543945,-0.011195648461580276,-0.0018730368465185165,0.0068110404536128044,0.53999999999999992,,2.0590136051177979,-9.3812484741210938,3.0143001079559326,0.012217304669320583,0.031117942184209824,0.01213216595351696
0.55999999999999994,,3.270479679107666,-4.755650520324707,8.2097177505493164,-0.0016176216304302216,-0.0018730368465185165,0.011067940853536129,0.55999999999999994,,2.0254948139190674,-9.2950572967529297,2.9520509243011475,0.033501807600259781,0.039631742984056473,0.014260616153478622
0.57999999999999996,,3.2848448753356934,-4.7077665328979492,8.3006982803344727,-0.02396634966135025,0.00025541335344314575,0.018517518416047096,0.57999999999999996,,2.0542252063751221,-9.2711153030395508,2.9568393230438232,0.039887156337499619,0.044952869415283203,0.011067940853536129
0.59999999999999998,,3.1411926746368408,-4.7029781341552734,8.2049293518066406,-0.03780127689242363,0.0055765388533473015,0.028095543384552002,0.59999999999999998,,2.0254948139190674,-9.1801357269287109,3.1244335174560547,0.019666880369186401,0.048145543783903122,0.0057468153536319733
0.62,,3.1794998645782471,-4.7029781341552734,8.2480249404907227,-0.02396634966135025,0.014090339653193951,0.03448089212179184,0.62,,2.1021091938018799,-9.3142108917236328,3.0909147262573242,-0.00055339653044939041,0.042824417352676392,0.00042569005745463073
0.64000000000000001,,3.2082302570343018,-4.7173433303833008,8.3916778564453125,-0.054828878492116928,0.017283014953136444,0.03448089212179184,0.64000000000000001,,1.9632452726364136,-9.309422492980957,3.2154130935668945,-0.020773673430085182,0.050273992121219635,0.040866240859031677
0.65999999999999992,,3.0741550922393799,-4.8035345077514648,8.3150634765625,-0.047379299998283386,0.016218788921833038,0.016389066353440285,0.65999999999999992,,1.8387469053268433,-9.3046340942382812,3.1675291061401367,-0.068663805723190308,0.034310616552829742,0.032352440059185028
0.67999999999999994,,3.1890766620635986,-4.9998593330383301,8.2959098815917969,-0.014388322830200195,0.011961889453232288,0.014260616153478622,0.67999999999999994,,1.7860745191574097,-9.4961700439453125,3.248931884765625,-0.099526330828666687,0.014090339653193951,0.0046825902536511421
0.69999999999999996,,2.9975407123565674,-4.8274765014648438,8.2432365417480469,0.030309131368994713,0.0066407639533281326,0.014260616153478622,0.69999999999999996,,1.800439715385437,-9.5584192276000977,3.0861263275146484,-0.085691407322883606,0.0013196384534239769,-0.033629514276981354
0.71999999999999997,,3.203441858291626,-4.7077665328979492,8.2336597442626953,0.014345754869282246,0.0066407639533281326,0.013196391053497791,0.71999999999999997,,2.0254948139190674,-9.3860368728637695,3.0382423400878906,-0.047379299998283386,-0.0082583874464035034,-0.049592889845371246
0.73999999999999999,,3.1938650608062744,-4.822688102722168,8.2097177505493164,-0.02396634966135025,-0.0018730368465185165,-0.00063853501342236996,0.73999999999999999,,2.1595699787139893,-9.4961700439453125,2.9328973293304443,0.0015750536695122719,-0.0018730368465185165,-0.042143315076828003
0.76000000000000001,,3.1699230670928955,-4.6407289505004883,8.2384481430053711,-0.016516773030161858,0.0045123137533664703,0.010003715753555298,0.76000000000000001,,2.0207064151763916,-9.462651252746582,2.9759929180145264,0.0068961791694164276,0.0066407639533281326,-0.02405148558318615
0.77999999999999992,,3.2992100715637207,-4.7029781341552734,8.2049293518066406,-0.027159024029970169,0.0087692132219672203,0.0068110404536128044,0.77999999999999992,,2.121262788772583,-9.3573064804077148,3.0190885066986084,0.017538430169224739,-0.00506571214646101,-0.020858811214566231
0.79999999999999993,,3.2130186557769775,-4.8945140838623047,8.0325469970703125,-0.033544372767210007,-0.0082583874464035034,0.0068110404536128044,0.79999999999999993,,2.0877439975738525,-9.2040777206420898,2.9376857280731201,0.02285955473780632,0.0098334392532706261,-0.027244161814451218
0.81999999999999995,,3.1459810733795166,-4.9423980712890625,8.2097177505493164,-0.031415924429893494,-0.0071941623464226723,-0.0059596607461571693,0.81999999999999995,,2.0733788013458252,-9.2950572967529297,2.9712045192718506,0.026052230969071388,0.014090339653193951,-0.014473461546003819
0.83999999999999997,,3.0693666934967041,-4.8370532989501953,8.3198518753051758,0.033501807600259781,-0.0093226125463843346,-0.0027669852133840322,0.83999999999999997,,2.0350716114044189,-9.2806921005249023,3.0669727325439453,0.012217304669320583,0.016218788921833038,-0.0048954356461763382
0.85999999999999999,,3.0550014972686768,-4.6215753555297852,8.1905641555786133,0.014345754869282246,-0.00506571214646101,-0.0038312103133648634,0.85999999999999999,,1.9967643022537231,-9.309422492980957,3.0669727325439453,-0.00055339653044939041,0.014090339653193951,0.0057468153536319733
0.88,,3.2896332740783691,-4.755650520324707,8.1905641555786133,0.0047677289694547653,-0.0061299372464418411,0.0025541402865201235,0.88,,2.0207064151763916,-9.3046340942382812,3.0190885066986084,-0.0037460718303918839,0.0034480886533856392,-0.00063853501342236996
0.89999999999999991,,3.0597898960113525,-4.8178997039794922,8.0804309844970703,0.027116455137729645,0.0087692132219672203,0.0078752655535936356,0.89999999999999991,,2.0685904026031494,-9.4913816452026367,2.9951465129852295,-0.0080029722303152084,0.0034480886533856392,-0.00063853501342236996
0.91999999999999993,,3.1603462696075439,-4.6167869567871094,8.3533706665039062,0.018602654337882996,0.025796815752983093,0.0014899151865392923,0.91999999999999993,,1.9057844877243042,-9.3381528854370117,2.9903581142425537,-0.0080029722303152084,-0.00506571214646101,-0.00063853501342236996
0.93999999999999995,,3.0454246997833252,-4.7412853240966797,8.3150634765625,-0.047379299998283386,0.014090339653193951,-0.027244161814451218,0.93999999999999995,,1.9584568738937378,-9.3477296829223633,2.9951465129852295,-0.019709449261426926,-0.0018730368465185165,-0.025115711614489555
0.95999999999999996,,2.8299465179443359,-5.3063168525695801,8.5018110275268555,-0.036737050861120224,-0.0061299372464418411,-0.049592889845371246,0.95999999999999996,,1.7477673292160034,-9.4770164489746094,3.1004915237426758,-0.051636200398206711,-0.017836414277553558,-0.045335989445447922
0.97999999999999998,,2.7198131084442139,-5.9623284339904785,8.9088249206542969,0.018602654337882996,-0.055084291845560074,-0.10386837273836136,0.97999999999999998,,1.8818424940109253,-9.6446113586425781,3.0047233104705811,-0.049507752060890198,-0.038056690245866776,-0.082583867013454437
1,84.333333333333329,2.365471363067627,-7.5089826583862305,9.9622735977172852,0.24634683132171631,-0.25622284412384033,-0.14537313580513,1,96.666666666666671,2.0446484088897705,-9.5249004364013672,2.9041669368743896,0.026052230969071388,-0.041249364614486694,-0.10386837273836136
1.02,,1.4604630470275879,-11.234360694885254,11.398795127868652,0.93915736675262451,-0.58400416374206543,-0.29862156510353088,1.02,,1.8914192914962769,-9.1753473281860352,2.875436544418335,0.073942363262176514,-0.01464373804628849,-0.10706104338169098
1.04,,4.2808322906494141,-11.842488288879395,9.6175088882446289,1.8331063985824585,-1.2448879480361938,-0.2666948139667511,1.04,,1.9871872663497925,-9.2136545181274414,3.0143001079559326,0.090969964861869812,-0.0029372619464993477,-0.10493259876966476
1.0600000000000001,,5.4539914131164551,-4.0038714408874512,7.3525938987731934,2.5695502758026123,-1.3268332481384277,-0.37843844294548035,1.0600000000000001,,1.9967643022537231,-9.3142108917236328,3.0861263275146484,0.051593635231256485,-0.01464373804628849,-0.10067569464445114
1.0799999999999998,,3.912125825881958,0.68397557735443115,11.274296760559082,3.8849325180053711,-1.2236034870147705,-1.7800228595733643,1.0799999999999998,,1.9871872663497925,-9.3620948791503906,2.9855697154998779,0.016474206000566483,-0.021029088646173477,-0.095354571938514709
1.0999999999999999,,4.5441946983337402,-1.9496463537216187,10.216058731079102,3.3634622097015381,-1.0884468555450439,-1.9311428070068359,1.0999999999999999,,2.0638020038604736,-9.4291324615478516,2.9472625255584717,0.031373355537652969,-0.025285989046096802,-0.08684077113866806
1.1199999999999999,,5.1331682205200195,-0.92492794990539551,8.4299850463867188,2.7515327930450439,-1.4417695999145508,-2.2440252304077148,1.1199999999999999,,2.0733788013458252,-9.5057468414306641,2.9568393230438232,0.056914757937192917,-0.040185138583183289,-0.061299368739128113
1.1399999999999999,,4.505887508392334,-1.4324986934661865,9.2535896301269531,2.4833481311798096,-1.3811087608337402,-2.6856784820556641,1.1399999999999999,,2.0207064151763916,-9.3477296829223633,2.9424741268157959,0.087777286767959595,-0.045506265014410019,-0.048528663814067841
1.1599999999999999,,10.304644584655762,-4.0182366371154785,11.030087471008301,2.5354950428009033,-0.59996753931045532,-2.933643102645874,1.1599999999999999,,2.2888569831848145,-9.1514053344726562,2.9951465129852295,0.087777286767959595,-0.029542889446020126,-0.036822188645601273
1.1799999999999999,,9.41400146484375,0.53553497791290283,9.0572652816772461,2.2715673446655273,-0.64253652095794678,-3.6764721870422363,1.1799999999999999,,2.2936453819274902,-9.0939445495605469,2.8706481456756592,0.056914757937192917,-0.028478663414716721,-0.03469374030828476
1.2,,6.9910688400268555,7.2345113754272461,7.1083855628967285,0.79229432344436646,-1.2576586008071899,-3.5413155555725098,1.2,,2.5378539562225342,-9.1849241256713867,2.8658597469329834,0.068621233105659485,-0.0018730368465185165,-0.049592889845371246
1.22,,9.3565406799316406,4.8307328224182129,5.2121777534484863,-0.043122399598360062,-1.9706894159317017,-3.2412040233612061,1.22,,2.3846249580383301,-9.2423849105834961,3.1914710998535156,0.043079834431409836,-0.019964862614870071,-0.035757966339588165
1.24,,12.277466773986816,7.4212594032287598,2.3104050159454346,0.031373355537652969,-2.795464038848877,-3.3103787899017334,1.24,,2.2936453819274902,-8.7683334350585938,3.3111813068389893,-0.021837897598743439,-0.025285989046096802,0.011067940853536129
1.26,,12.009316444396973,11.6063232421875,-1.1947062015533447,-1.2414399385452271,-2.5719766616821289,-3.5030033588409424,1.26,,2.1356279850006104,-8.7826986312866211,3.138798713684082,-0.16018715500831604,-0.012515287846326828,0.038737792521715164
1.28,,11.257536888122559,6.9615726470947266,-3.0382416248321533,-3.536973237991333,-2.5890042781829834,-3.2071487903594971,1.28,,2.2840685844421387,-9.1418285369873047,3.205836296081543,-0.23149023950099945,0.014090339653193951,0.067471869289875031
1.3,,0.58418524265289307,2.4892034530639648,-8.1714096069335938,-4.2148847579956055,-3.6244955062866211,-3.8116288185119629,1.3,,2.2744917869567871,-9.4339208602905273,2.9281089305877686,-0.23042601346969604,0.014090339653193951,0.081306792795658112
1.3199999999999998,,7.7859435081481934,12.889615058898926,-9.4642791748046875,-5.0077328681945801,-4.0586991310119629,-4.2820158004760742,1.3199999999999998,,2.2457613945007324,-9.7547445297241211,2.8658597469329834,-0.1357099860906601,0.030053716152906418,0.067471869289875031
1.3399999999999999,,18.473659515380859,13.660548210144043,-13.634978294372559,-8.3813266754150391,-4.0693411827087402,-4.2170982360839844,1.3399999999999999,,2.0494368076324463,-9.6398229598999023,2.7317843437194824,-0.097397878766059875,0.0077049890533089638,0.062150746583938599
1.3599999999999999,,23.396139144897461,4.1747217178344727,-16.934188842773438,-10.831171989440918,-4.1693782806396484,-4.2798876762390137,1.3599999999999999,,2.0446484088897705,-9.7116489410400391,2.9903581142425537,-0.020773673430085182,-0.0061299372464418411,0.042994692921638489
1.3799999999999999,,22.725761413574219,-7.8202285766601562,-15.670049667358398,-11.608057022094727,-5.2272181510925293,-4.0521435737609863,1.3799999999999999,,1.9632452726364136,-9.4051904678344727,2.8467061519622803,-0.02396634966135025,-0.027414437383413315,0.027031319215893745
1.3999999999999999,,24.42564582824707,-12.177676200866699,-13.558363914489746,-10.069187164306641,-5.3549251556396484,-4.0425653457641602,1.3999999999999999,,1.9967643022537231,-9.3237876892089844,2.8036105632781982,-0.009067196398973465,-0.028478663414716721,0.027031319215893745
1.4199999999999999,,25.306711196899414,-13.441814422607422,-6.821080207824707,-8.4217672348022461,-5.3517327308654785,-4.4565486907958984,1.4199999999999999,,2.1547815799713135,-9.2998456954956055,2.8323409557342529,-0.009067196398973465,-0.027414437383413315,0.010003715753555298
1.4399999999999999,,21.681890487670898,-13.518428802490234,5.351041316986084,-6.7977590560913086,-4.7472524642944336,-3.9350788593292236,1.4399999999999999,,2.1260511875152588,-9.4339208602905273,2.875436544418335,-0.021837897598743439,-0.022093314677476883,0.0068110404536128044
1.46,,21.088127136230469,-14.974103927612305,13.941436767578125,-4.0318384170532227,-3.3446042537689209,-1.2298184633255005,1.46,,2.1787235736846924,-9.3237876892089844,2.7605147361755371,-0.009067196398973465,-0.0093226125463843346,0.015324841253459454
1.48,,19.220649719238281,-23.607595443725586,11.686099052429199,-2.1045262813568115,-2.3091132640838623,2.0682148933410645,1.48,,2.1308395862579346,-9.2902688980102539,2.8898017406463623,-0.0037460718303918839,0.0087692132219672203,0.015324841253459454
1.5,,-6.7708024978637695,-19.288455963134766,1.7262197732925415,-0.50818872451782227,-3.0423643589019775,4.1381330490112305,1.5,,2.2026655673980713,-9.3716716766357422,2.8945901393890381,0.002639278769493103,0.011961889453232288,-0.0059596607461571693
1.52,,15.998055458068848,-29.712810516357422,-11.719616889953613,5.5472517013549805,2.977957010269165,1.3200647830963135,1.52,,2.0159180164337158,-9.4674396514892578,2.8514945507049561,0.0068961791694164276,0.0034480886533856392,-0.0027669852133840322
1.54,,-2.0063409805297852,14.594286918640137,-4.1635160446166992,-0.081434503197669983,3.1684534549713135,-4.125575065612793,1.54,,2.0973207950592041,-9.3908252716064453,2.9328973293304443,-0.0016176216304302216,-0.00506571214646101,-0.028308385983109474
1.5599999999999998,,4.9751510620117188,15.087492942810059,18.385074615478516,4.1222543716430664,-2.1771492958068848,1.4530929327011108,1.5599999999999998,,2.1547815799713135,-9.3812484741210938,2.741361141204834,0.002639278769493103,-0.0040014870464801788,-0.017666136845946312
1.5799999999999998,,-5.0469775199890137,-5.8569831848144531,-1.1324570178985596,-0.015452548861503601,-0.95116180181503296,0.92523729801177979,1.5799999999999998,,2.2505497932434082,-9.2567501068115234,2.9281089305877686,-0.00055339653044939041,-0.0061299372464418411,-0.013409236446022987
1.5999999999999999,,5.16668701171875,8.1730384826660156,3.8331172466278076,1.0955984592437744,0.60047835111618042,-0.095354571938514709,1.5999999999999999,,2.2649149894714355,-9.1178865432739258,2.8850133419036865,-0.010131422430276871,0.0098334392532706261,-0.00063853501342236996
1.6199999999999999,,11.473014831542969,13.76589298248291,5.1068325042724609,2.1289610862731934,-0.11574511975049973,-0.87862426042556763,1.6199999999999999,,2.2170307636260986,-9.2950572967529297,2.9089553356170654,-0.03780127689242363,0.019411467015743256,0.0078752655535936356
1.6399999999999999,,7.4124484062194824,13.483377456665039,5.6239805221557617,0.24847528338432312,0.27376127243041992,0.11323355138301849,1.6399999999999999,,2.1164743900299072,-9.4195556640625,2.9281089305877686,-0.062278453260660172,0.0087692132219672203,0.0025541402865201235
1.6599999999999999,,8.1642284393310547,-1.0254844427108765,-0.0023938454687595367,-0.099526330828666687,-0.14022229611873627,0.88266831636428833,1.6599999999999999,,2.1691467761993408,-9.4387092590332031,2.8275525569915771,-0.034608598798513412,0.0055765388533473015,-0.0059596607461571693
1.6799999999999999,,7.354987621307373,1.0622594356536865,-0.72065436840057373,0.70609205961227417,-0.0082583874464035034,-0.40078717470169067,1.6799999999999999,,2.2361845970153809,-9.3477296829223633,2.8323409557342529,0.0015750536695122719,0.0066407639533281326,-0.0059596607461571693
1.7,,5.4683566093444824,6.2481002807617188,2.1140804290771484,2.208777904510498,-0.14341497421264648,-0.60298991203308105,1.7,,2.1835119724273682,-9.2806921005249023,2.8514945507049561,0.019666880369186401,0.021539915353059769,-0.0048954356461763382
1.72,,6.181828498840332,10.97425365447998,3.3303349018096924,1.0987911224365234,-0.091267943382263184,-0.32841986417770386,1.72,,2.0733788013458252,-9.2567501068115234,2.8131873607635498,0.011153079569339752,0.024732589721679688,0.01213216595351696
1.74,,6.0908489227294922,13.526473045349121,2.2050600051879883,-0.34323388338088989,1.3582066297531128,-0.89139491319656372,1.74,,2.0733788013458252,-9.4051904678344727,2.8610713481903076,-0.009067196398973465,0.027925267815589905,0.0036183653865009546
1.76,,7.3358340263366699,9.6526546478271484,0.19871909916400909,-0.56565690040588379,1.7423919439315796,-0.60086148977279663,1.76,,2.0207064151763916,-9.376460075378418,3.0621843338012695,-0.0069387471303343773,0.019411467015743256,0.0057468153536319733
1.78,,11.099519729614258,8.9487590789794922,0.72065502405166626,-0.61886817216873169,2.2329995632171631,-0.11876752227544785,1.78,,2.0494368076324463,-9.3477296829223633,2.9520509243011475,-0.029287476092576981,0.019411467015743256,-0.00063853501342236996
1.7999999999999998,,7.6470799446105957,4.9504432678222656,2.9424741268157959,-1.2595317363739014,2.558652400970459,0.079178348183631897,1.7999999999999998,,2.1116859912872314,-9.4434976577758789,2.8371293544769287,-0.047379299998283386,0.017283014953136444,0.011067940853536129
1.8199999999999998,,8.3030920028686523,0.50201618671417236,3.2920277118682861,-2.1290035247802734,2.4405233860015869,0.13345383107662201,1.8199999999999998,,2.0590136051177979,-9.4865932464599609,2.8514945507049561,-0.045250851660966873,0.0098334392532706261,0.013196391053497791
1.8399999999999999,,8.3605527877807617,-0.86267876625061035,3.0286655426025391,-2.2013707160949707,2.0584666728973389,-0.24328185617923737,1.8399999999999999,,2.0685904026031494,-9.4434976577758789,2.7605147361755371,-0.015452548861503601,0.0066407639533281326,0.0078752655535936356
1.8599999999999999,,7.6758103370666504,-0.42693406343460083,2.9328973293304443,-1.7639744281768799,1.5199688673019409,-0.81796342134475708,1.8599999999999999,,2.121262788772583,-9.4530744552612305,2.7892453670501709,0.016474206000566483,0.0055765388533473015,0.0025541402865201235
1.8799999999999999,,9.1602163314819336,-0.31680077314376831,3.6798882484436035,-0.99773234128952026,1.1208844184875488,-0.91374367475509644,1.8799999999999999,,2.1499931812286377,-9.2806921005249023,3.0382423400878906,0.026052230969071388,0.010897665284574032,0.0036183653865009546
1.8999999999999999,,10.050859451293945,-3.146747350692749,2.7653031349182129,-1.1839717626571655,1.1964443922042847,-1.0340011119842529,1.8999999999999999,,2.164358377456665,-9.2950572967529297,2.9520509243011475,0.011153079569339752,0.0055765388533473015,0.014260616153478622
1.9199999999999999,,7.7524247169494629,1.0670478343963623,0.64882898330688477,-1.6160471439361572,0.80268114805221558,-1.3043142557144165,1.9199999999999999,,2.0398600101470947,-9.266326904296875,2.9328973293304443,-0.048443526029586792,0.0077049890533089638,0.0046825902536511421
1.9399999999999999,,5.6120085716247559,6.8658046722412109,-0.38067770004272461,-1.4627987146377563,0.46212911605834961,-1.4490488767623901,1.9399999999999999,,2.1595699787139893,-9.4339208602905273,2.8562829494476318,-0.053764652460813522,0.010897665284574032,-0.016601910814642906
1.96,,6.4404025077819824,0.8372044563293457,0.56263774633407593,-1.1062833070755005,0.11732017248868942,-1.5639852285385132,1.96,,2.1691467761993408,-9.4291324615478516,2.8227641582489014,-0.020773673430085182,0.0034480886533856392,-0.011280786246061325
1.98,,7.6375031471252441,2.8004498481750488,3.0382423400878906,-0.01332409679889679,-0.39882898330688477,-1.8140780925750732,1.98,,2.2457613945007324,-9.3620948791503906,2.7988221645355225,-0.0069387471303343773,0.013026113621890545,0.0046825902536511421
2,82.75,8.3844947814941406,8.4794960021972656,3.5458130836486816,-0.22616910934448242,-0.10297442227602005,-1.4650123119354248,2,97.25,2.2361845970153809,-9.3046340942382812,2.8371293544769287,-0.012259872630238533,0.016218788921833038,0.01213216595351696
2.02,,7.6901755332946777,8.230499267578125,3.2154130935668945,-0.30811446905136108,-0.0423135906457901,-0.89671605825424194,2.02,,2.1021091938018799,-9.2854804992675781,2.8850133419036865,-0.022902123630046844,0.022604141384363174,0.021710192784667015
