Data Set 1:Time(s),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Heart Rate(bpm),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s)
34.400000000000000,8.997410774230960,,-0.43813854455947900,2.795661449432370,0.85827630758285500,0.66326767206192000,0.67620861530304000
34.420000000000000,8.8920650482177700,,-0.39504292607307400,2.5610296726226800,0.78484475612640400,0.68561637401580800,0.57829993963241600
34.440000000000000,9.150639533996580,,-0.46686896681785600,2.7573540210723900,0.79335856437683100,0.62282711267471300,0.39844587445259100
34.460000000000000,9.7444009780883800,,-0.54827183485031100,2.8483338356018100,0.79548698663711500,0.51214766502380400,0.14409609138965600
34.480000000000000,10.17056941986080,,-0.49559938907623300,3.1212728023529100,0.74546843767166100,0.34719279408454900,-0.059170916676521300
34.5,10.735600471496600,,-0.30406326055526700,3.6384203433990500,0.51772421598434400,0.18436636030674000,-0.2315753698349000
34.520000000000000,10.87446403503420,,0.22266112267971000,3.8634750843048100,-0.12081082165241200,0.077943846583366400,-0.45825532078743000
34.540000000000000,10.979809761047400,,0.95049840211868300,3.5953247547149700,-0.75189632177352900,0.073686942458152800,-0.75836682319641100
34.560000000000000,11.420342445373500,,1.2569563388824500,3.0590236186981200,-1.0764850378036500,0.10667792707681700,-0.92225748300552400
34.580000000000000,11.329362869262700,,1.3814548254013100,1.9289604425430300,-1.1435312032699600,0.085393421351909600,-0.90948677062988300
34.600000000000000,10.56800651550290,,1.4484924077987700,0.94254934787750200,-0.9828331470489500,-0.0093226125463843300,-0.78922933340072600
34.620000000000000,9.5145578384399400,,1.1563998460769700,0.47328576445579500,-0.7050703763961790,-0.13064427673816700,-0.60831105709075900
34.640000000000000,8.7340478897094700,,0.68234783411026000,0.1428859531879430,-0.48796850442886400,-0.22642453014850600,-0.39120912551879900
34.660000000000000,8.1450748443603500,,0.25617995858192400,-0.12047623097896600,-0.3985736072063450,-0.3200763463974000,-0.16665764153003700
34.68,8.2647848129272500,,-0.12210392951965300,0.13809755444526700,-0.41666543483734100,-0.45097601413726800,0.044058918952941900
34.700000000000000,8.5712423324585000,,-0.2657560408115390,0.13330915570259100,-0.45284906029701200,-0.5967748761177060,0.17921552062034600
34.720000000000000,9.1027555465698200,,-0.60094428062439000,0.35357567667961100,-0.51138144731521600,-0.76811510324478100,0.18240818381309500
34.740000000000000,9.5432882308960000,,-0.61052107810974100,0.47328576445579500,-0.58268451690673800,-0.91604238748550400,0.12174735218286500
34.760000000000000,10.026917457580600,,-0.70628917217254600,0.55947709083557100,-0.59332674741745000,-0.98734545707702600,-0.038950640708208100
34.780000000000000,10.280702590942400,,-0.67755872011184700,0.55468869209289600,-0.49222540855407700,-0.96606099605560300,-0.1964559406042100
34.800000000000000,10.304644584655800,,-0.74938482046127300,0.55947709083557100,-0.24958206713199600,-0.83090436458587600,-0.31352069973945600
